report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12732,Heerlen,1,Pot,,pot met een vreemdsoortige uitschenktuit,Pot,1,150,200,claude_text,present,8,Named as 'pot' with a pouring spout in the text.,9,"Explicitly found in the afvalkuil, inv. nrs 7818-7833.",8,date read from the passage,8,"een pot met een vreemdsoortige uitschenktuit, beide van typen die tot nu toe nog nooit uit de Heerlense bodem te voorschijn waren gekomen"
12732,Heerlen,1,Terra sigillata cup,Dragendorff 33,terra sigillata,Terra sigillata cup,,40,300,claude+typology,present,10,Explicitly named as terra sigillata with typology Dragendorff 33.,9,Explicitly found among inv. nrs 7834-7859.,10,dated from typology code (only as certain as the identification),10,enige fragmenten van terra sigillata waaronder een bodemstempel VIRTVS F van een bekertje type Dragendorff 33 van de pottenbakker Virtus uit La Madeleine
12732,Heerlen,1,Terra sigillata cup,Dragendorff 33,bekertje type Dragendorff 33,Terra sigillata cup,1,40,300,claude+typology,present,10,Explicitly named as bekertje type Dragendorff 33 with stamp VIRTVS F.,9,Explicitly found among inv. nrs 7834-7859 with stamp identified.,10,dated from typology code (only as certain as the identification),10,een bodemstempel VIRTVS F van een bekertje type Dragendorff 33 van de pottenbakker Virtus uit La Madeleine
12732,Heerlen,1,Hunt beaker,,jachtbekers,Hunt beaker,,-12,300,claude_text,present,9,Named as 'jachtbekers' (hunt beakers) in the text.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,"een aantal fragmenten van zgn. jachtbekers, borden, kruiken, bekertjes, deksels en wrijfschalen"
12732,Heerlen,1,Plate,,borden,Plate,,-12,300,claude_text,present,9,Named as 'borden' (plates) in the text.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,"een aantal fragmenten van zgn. jachtbekers, borden, kruiken, bekertjes, deksels en wrijfschalen"
12732,Heerlen,1,Jug,,kruiken,Jug,,-12,300,claude_text,present,9,Named as 'kruiken' (jugs) in the text.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,"een aantal fragmenten van zgn. jachtbekers, borden, kruiken, bekertjes, deksels en wrijfschalen"
12732,Heerlen,1,Beaker,,bekertjes,Beaker,,-12,300,claude_text,present,9,Named as 'bekertjes' (beakers) in the text.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,"een aantal fragmenten van zgn. jachtbekers, borden, kruiken, bekertjes, deksels en wrijfschalen"
12732,Heerlen,1,Lid,,deksels,Lid,,-12,300,claude_text,present,9,Named as 'deksels' (lids) in the text.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,"een aantal fragmenten van zgn. jachtbekers, borden, kruiken, bekertjes, deksels en wrijfschalen"
12732,Heerlen,1,Mortarium,,wrijfschalen,Mortarium,,-12,300,claude_text,present,9,Named as 'wrijfschalen' (mortaria) in the text.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,"een aantal fragmenten van zgn. jachtbekers, borden, kruiken, bekertjes, deksels en wrijfschalen, waaronder een deksel en een wrijfschaaltje van typen die eveneens tot nu toe uit Heerlen onbekend waren"
12732,Heerlen,1,Lid,,deksel,Lid,1,-12,300,claude_text,present,9,Specifically singled out as a unique type of lid not previously found in Heerlen.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,waaronder een deksel en een wrijfschaaltje van typen die eveneens tot nu toe uit Heerlen onbekend waren
12732,Heerlen,1,Mortarium,,wrijfschaaltje,Mortarium,1,-12,300,claude_text,present,9,Specifically singled out as a unique type of mortarium not previously found in Heerlen.,9,Explicitly found among inv. nrs 7834-7859.,8,date read from the passage,9,waaronder een deksel en een wrijfschaaltje van typen die eveneens tot nu toe uit Heerlen onbekend waren
