report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12736,Heerlen,3,Jug,,witgelig kruikje met 2 oortjes (amphoortje),Jug,1,,,claude,present,8,"Described as a small jug with two handles, explicitly called 'kruikje' (diminutive of kruik = jug).",10,Explicitly listed among finds collected from the moat and its immediate vicinity.,0,no date stated,6,"Een witgelig kruikje met 2 oortjes (amphoortje) ; de hals, met niet scherp ondersneden rand, gaat eenigszins hoekig over in den buik; heele hoogte 12 c.M.. e-rondvlak 3 c.M. en buik Si c.M. in doorsnee."
12736,Heerlen,3,Terra sigillata mortarium,,bruin-roode terra sigillata wrijfschaal met rechtstaand boord,Terra sigillata mortarium,,101,200,claude_text,present,9,Explicitly named as terra sigillata mortarium (wrijfschaal) in the text.,10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Fragmenten van een bruin-roode terra sigillata wrijfschaal met rechtstaand boord, zeer hard baksel, 't vernisje houdt goed vast, vermoedelijk 2e eeuwseh."
12736,Heerlen,3,Terra sigillata bowl,,late geelroode t. s. kom,Terra sigillata bowl,,301,400,claude_text,present,9,Explicitly named as terra sigillata bowl (t.s. kom) with checkerboard decoration.,10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Fragmenten van een late geelroode t. s. kom, op den buitenwand banden van vierkantjes met streepjes-en kruisiesversiering (dambordversiering), begin 4e eeuw."
12736,Heerlen,3,Jug,,geelwitte kruik,Jug,,50,100,claude_text,present,9,Explicitly named as a jug (kruik) in the text.,10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Hals met ondersneden rand van een geelwitte kruik, vermoedelijk 2e helft der le eeuw."
12736,Heerlen,3,Beaker,,grauw geverfd bekertje,Beaker,,101,300,claude_text,present,9,"Explicitly named as a beaker (bekertje, diminutive of beker) in the text.",10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Voetje van een grauw geverfd bekertje, 2e-3e eeuw."
12736,Heerlen,3,Cooking urn,,grijze kookurn,Cooking urn,,101,200,claude_text,present,9,Explicitly named as a grey cooking urn (grijze kookurn) in the text.,10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Randprofiel van een grijze kookurn, 2e eeuw."
12736,Heerlen,3,Cooking urn,,zelfde urn,Cooking urn,,101,200,claude_text,present,8,Referred to as the same type of urn as the grey cooking urn just described.,10,Explicitly listed as a base fragment among finds from the moat/trench.,8,date read from the passage,9,Bodem-fragment van een zelfde urn.
12736,Heerlen,3,Urn,,grijze kurn,Urn,,270,450,claude_text,present,7,"Described as a grey urn form, late Roman, possibly 4th century.",10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,8,Randfragment van een grijze kmri v o r m laat- Romeinsch. misschien 4e eeuw.
12736,Heerlen,3,Beaker,,"bekers met langen hals, van buiten zwart, metaalglanzig",Beaker,2,101,300,claude_text,present,9,"Explicitly named as beakers (bekers) with long neck, black metallic exterior.",10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Fragmenten van twee verschillende bekers met langen hals, van buiten zwart, metaalglanzig, op de breuk zacht rood, 2e-3e eeuw."
12736,Heerlen,3,Urn,,blauwzwart overtrokken urn,Urn,,,,claude,present,9,Explicitly named as an urn with blue-black coating and folded rim with 3 ribs.,10,Explicitly listed among finds from the moat/trench.,0,no date stated,6,"Fragment van blauwzwart overtrokken urn, omgeslagen rand met 3 ribben."
12736,Heerlen,3,Urn,,urnen,Urn,,301,400,claude_text,present,9,Explicitly named as urns (urnen) with 4th century date.,10,Explicitly listed among finds from the moat/trench.,8,date read from the passage,9,"Randprofielen van urnen, 4e eeuw."
12736,Heerlen,3,Mortarium,,witgele wrijfschotel met omgebogen rand,Mortarium,,,,claude,present,9,Explicitly named as a mortarium (wrijfschotel) with bent rim.,10,Explicitly listed among finds from the moat/trench.,0,no date stated,6,Fragment van witgele wrijfschotel met omgebogen rand.
12736,Heerlen,3,Dish,,borden,Dish,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly listed among fragments found in the moat and trench.,8,date read from the passage,6,"fragmenten gevonden van borden, kommen, wrijf-schalen, urnen, deksels, voorraadskuipen"
12736,Heerlen,3,Bowl,,kommen,Bowl,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly listed among fragments found in the moat and trench.,8,date read from the passage,6,"fragmenten gevonden van borden, kommen, wrijf-schalen, urnen, deksels, voorraadskuipen"
12736,Heerlen,3,Mortarium,,wrijfschalen,Mortarium,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly listed among fragments found in the moat and trench.,8,date read from the passage,6,"fragmenten gevonden van borden, kommen, wrijf-schalen, urnen, deksels, voorraadskuipen"
