report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
13250,Nieuwenhagen,1,Terra sigillata cup,Dragendorff 27,kommetje van terra sigillata,Terra sigillata cup,1,15,200,claude+typology,present,10,Explicitly named as terra sigillata with typology Drag. 27 and stamp SILVANI.,10,Listed as part of the grave inventory found at Nieuwenhagen.,10,dated from typology code (only as certain as the identification),10,"Een kommetje en een bord van terra sigillata met stempels, resp. SILVANI (Drag. 27; La Graufesenque; Claudius-Vespasianus)"
13250,Nieuwenhagen,1,Terra sigillata plate,Dragendorff 18/31,bord van terra sigillata,Terra sigillata plate,1,70,200,claude+typology,present,10,Explicitly named as terra sigillata plate with typology Drag. 18/31 and stamp SANVILLI M.,10,Listed as part of the grave inventory found at Nieuwenhagen.,10,dated from typology code (only as certain as the identification),10,"een bord van terra sigillata met stempels, resp. SILVANI (Drag. 27; La Graufesenque; Claudius-Vespasianus), en SANVILLI M (Drag. 18/31; Lezoux; Traianus-Antonini)"
13250,Nieuwenhagen,1,Terra sigillata decorated bowl,Dragendorff 37,t.s.-kom Drag. 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly named as terra sigillata bowl with typology Drag. 37.,10,Listed as part of the grave inventory found at Nieuwenhagen.,10,dated from typology code (only as certain as the identification),10,een t.s.-kom Drag. 37
13250,Nieuwenhagen,1,Beaker with sand sprinkling,,geverniste bekers met zandbestrooiing,Beaker with sand sprinkling,2,100,200,claude_text,present,9,Explicitly described as varnished beakers with sand sprinkling.,10,Listed as part of the grave inventory found at Nieuwenhagen.,8,date read from the passage,9,"twee geverniste bekers met zandbestrooiing, in een waarvan zich crematieresten bevonden"
13250,Nieuwenhagen,1,Honey pot,,honingpotjes,Honey pot,2,100,200,claude_text,present,9,Explicitly named as so-called honey pots.,10,Listed as part of the grave inventory found at Nieuwenhagen.,8,date read from the passage,9,twee z.g. honingpotjes
13250,Nieuwenhagen,1,Jug,,kruiken,Jug,3,100,200,claude_text,present,9,Explicitly named as jugs (kruiken).,10,Listed as part of the grave inventory found at Nieuwenhagen.,8,date read from the passage,9,drie kruiken
13250,Nieuwenhagen,1,Coarse ware plate,,ruwwandige borden,Coarse ware plate,3,100,200,claude_text,present,9,Explicitly named as coarse-walled plates.,10,Listed as part of the grave inventory found at Nieuwenhagen.,8,date read from the passage,9,drie ruwwandige borden
13250,Roermond,1,Cooking pot,,ruwwandige geelgrijze kookpot,Cooking pot,1,100,200,claude_text,present,9,Explicitly described as a coarse yellow-grey cooking pot with a narrow flat rim.,10,"Found in a cremation grave at Roermond, dated to the 2nd century.",8,date read from the passage,9,"scherven uit te voorschijn gekomen van 1. een ruwwandige geelgrijze kookpot met een smalle, platte rand"
13250,Roermond,1,Terra nigra plate,,terra nigra-bord,Terra nigra plate,1,100,200,claude_text,present,9,Explicitly named as a terra nigra plate with a thickened and slightly inward-curved rim.,10,"Found in a cremation grave at Roermond, dated to the 2nd century.",8,date read from the passage,9,2. een terra nigra-bord met een aan de buitenzijde verdikte en iets naar binnen gebogen rand
13250,Roermond,1,Coarse light-red ware lid,,deksel van ruwwandig lichtrood aardewerk,Coarse light-red ware lid,1,100,200,claude_text,present,9,Explicitly described as a lid of coarse light-red ware fitting the plate.,10,"Found in a cremation grave at Roermond, dated to the 2nd century.",8,date read from the passage,9,3. een op het bord passend deksel van ruwwandig lichtrood aardewerk
