report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12715,Heerlen,44,Terra sigillata,,terra sigillata,Terra sigillata,2,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation in Heerlen.,8,date read from the passage,9,Tijdens het onderzoek in Heerlen zijn twee scherven terra sigillata aangetroffen. Het betrof een bodem- en een wandfragment die te klein waren voor verdere analyse.
12715,322200,44,Painted ware technique A,,geverfde waar techniek A,Painted ware technique A,46,-12,450,claude_text,present,9,Explicitly described as painted ware technique A in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,"Tijdens onderhavig onderzoek zijn 75 scherven geverfde waar verzameld, waarvan 46 stuks in techniek A zijn uitgevoerd"
12715,322200,44,Painted ware technique B,,geverfde waar techniek B,Painted ware technique B,20,-12,450,claude_text,present,9,Explicitly described as painted ware technique B in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,twintig in techniek B
12715,322200,44,Smooth-walled ware,,gladwandig aardewerk,Smooth-walled ware,341,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,Er zijn tijdens het onderzoek 341 scherven gladwandig aardewerk aangetroffen
12715,322200,45,Jug,,kruiken,Jug,85,-12,450,claude_text,present,10,Explicitly identified as jugs within the smooth-walled ware assemblage.,10,Explicitly assigned from the smooth-walled ware sherds found.,8,date read from the passage,9,waarvan 85 stuks aan kruiken konden worden toegewezen
12715,Heerlen,45,Smooth-walled pot,,gladwandige pot,Smooth-walled pot,3,-12,450,claude_text,present,10,Explicitly described as smooth-walled pot in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,Drie scherven zijn van een gladwandige pot.
12715,322200,45,Coarse ware,,ruwwandig aardewerk,Coarse ware,63,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,In Heerlen - De Nor zijn 63 scherven ruwwandig aardewerk verzameld
12715,322200,45,Cooking pot or storage pot,,kook- of voorraadpotten,Cooking pot or storage pot,8,-12,450,claude_text,present,8,Described as cooking or storage pots within the coarse ware assemblage.,10,Explicitly found during the investigation.,8,date read from the passage,9,waaronder acht scherven van kook- of voorraadpotten
12715,Heerlen,45,Lid,,deksel,Lid,1,-12,450,claude_text,present,10,Explicitly described as a lid sherd.,10,Explicitly found during the investigation.,8,date read from the passage,9,één scherf van een deksel
12715,Heerlen,45,Terra nigra,,terra nigra?,Terra nigra,4,-12,450,claude_text,present,3,Tentative identification; text states it can only be suspected and fragments are too weathered.,8,Four sherds were found but identification is uncertain due to weathering.,8,date read from the passage,6,"Van vier scherven kan het echter wel vermoed worden, maar deze fragmenten zijn te verweerd."
12715,322200,45,Dolium,,dolium,Dolium,1,-12,450,claude_text,present,10,Explicitly identified as a dolium rim sherd.,10,Explicitly found during the investigation.,8,date read from the passage,9,In Heerlen - De Nor is één randscherf van een groot dolium verzameld.
12715,322200,45,Amphora,,amfoor,Amphora,4,-12,450,claude_text,present,10,Name explicitly stated in the text.,10,Explicitly found during the investigation.,8,date read from the passage,9,Tijdens het onderzoek in Heerlen zijn vier amfoorfragmenten aangetroffen.
12715,322200,45,Medium-sized storage amphora,,standamforen,Medium-sized storage amphora,20,-12,450,claude_text,present,10,Explicitly described as medium-sized storage amphorae.,10,Explicitly found during the investigation.,8,date read from the passage,9,Tijdens onderhavig onderzoek zijn twintig fragmenten van dergelijke standamforen aangetroffen.
