report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12774,Heerlen,7,Terra sigillata,,Onversierde terra sigillata,Terra sigillata,,,,claude,present,10,Explicitly named as terra sigillata in the section heading.,10,Described as a recovered fragment with a potter's stamp.,0,no date stated,7,"Bodemfragment van een bord met het pottenbakkers-merk op het midden van het eenigszins welvend bodemvlak: O F - I V C V N ; vrij hard baksel, einde der ls,e eeuw."
12774,Heerlen,7,Terra sigillata,,Onversierde terra sigillata,Terra sigillata,,101,150,claude_text,present,10,Listed under the terra sigillata section.,10,Explicitly described as a recovered fragment.,8,date read from the passage,9,"Klein fragment van den bodem en den opstaande gebogen rand van een dikwandig bord ; zacht baksel, begin der 2,le eeuw."
12774,Heerlen,7,Terra sigillata,,Onversierde terra sigillata,Terra sigillata,2,101,200,claude_text,present,10,Listed under the terra sigillata section.,10,Explicitly described as recovered fragments.,8,date read from the passage,9,"Twee fragmenten van den schuin oploopenden rand met ronde ribbel van een bord, dat waarschijnlijk uit de 2ie eeuw dateert. Zacht geelrood baksel met donkerrood glazuur, dat gauw loslaat."
12774,Heerlen,7,Terra sigillata,,Onversierde terra sigillata,Terra sigillata,,-12,100,context_clamp,present,10,Listed under the terra sigillata section.,10,Explicitly described as a recovered fragment.,3,missing endpoint clamped to the Roman period,8,"Fragment van een bakje in den vorm van een halven, om het midden ingesnoerden bol, met onleesbaar pottenbakkersmerk. Vrij hard baksel van omstreeks het einde der lste eeuw."
12774,Heerlen,8,Urn,,urn in fleschvorm,Urn,1,,,claude,present,9,Explicitly described as an urn in bottle form with terra nigra-like fabric.,10,Described as a complete (gave) recovered vessel.,0,no date stated,6,"Gave urn in fleschvorm van een terra nigra-achtig glanzend zwart dik baksel, afb. XXXII2, a."
12774,Heerlen,8,Urn,,dergelijke doch kleinere urn,Urn,,,,claude,present,9,Explicitly described as a similar but smaller urn.,10,Neck and wall fragments explicitly recovered.,0,no date stated,6,"Hals en wandfragmenten van eene dergelijke doch kleinere urn, afb. XXXII2, b."
12774,Heerlen,8,Urn,,groote urnen,Urn,,,,claude,present,9,Explicitly described as large urns of the same terra nigra-like fabric.,10,"Rim, base and wall fragments explicitly recovered, including two from the third kiln.",0,no date stated,6,"Rand-, bodem en wandfragmenten van groote urnen van hetzelfde baksel als sub 1 en 2. Twee groote zwart glimmende wandfragmenten werden gevonden in den 3den oven."
12774,Heerlen,8,Beaker,,Beker in blauwgrijsachtige terra nigra,Beaker,1,-12,100,context_clamp,present,10,Explicitly named as a beaker in bluish-grey terra nigra.,10,Explicitly described as a recovered vessel.,3,missing endpoint clamped to the Roman period,8,"Beker in blauwgrijsachtige terra nigra, waarvan de wand bedekt is met drie door eene holte van elkaar gescheiden banden, welke door verticale arceeringen versierd zijn, afb. XXXII2, c. Einde lste eeuw."
12774,Heerlen,8,Beaker,,Beker van een vaalgrijs en vrij ruw terra nigra-achtig baksel,Beaker,1,-12,100,context_clamp,present,10,Explicitly named as a beaker with terra nigra-like fabric.,10,"Found in the first kiln, explicitly stated.",3,missing endpoint clamped to the Roman period,8,"Beker van een vaalgrijs en vrij ruw terra nigra-achtig baksel. Deze is in het bakken gebarsten en kwam uit den eersten oven te voorschijn. Waarschijnlijk eind lste eeuw. afb. XXXII2, d."
12774,Heerlen,8,Urn,,grootere urn,Urn,,,,claude,present,9,Explicitly described as a larger urn.,10,"Rim profile, base fragment and sherds explicitly recovered.",0,no date stated,6,"Een randprofiel, bodemfragment en scherven van eene grootere urn van ongeveer hetzelfde baksel als sub 6. Het is niet fijn afgewerkt en gaat veel op ruwwandig vaatwerk gelijken, afb. XXXII2, e."
